Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country A,South,2020,Spring,UV,30.593965963859116,6.843073421718975,3.0896623126816145,10.097087334377559,30.16987928871625,2.9951296893518187,342,51,3,16,13.469085072316611,50.57845953720997,44.79357647712089,12593.625635306129,94.54402111101045,82.03892486248836,2262.221122521692,29.358989099485285,148.73615237046786
Country B,South,2020,Piped,Chlorination,8.591280608739837,6.881198528834348,7.08357383716841,7.157616656323828,24.244745228491322,12.910341840655873,356,77,6,2,33.82003195865564,92.8581816729892,80.49828205094877,17397.37617717037,94.42433195255047,46.9280700520664,2595.942591082012,18.2726875334672,3660.580547043595
Country C,West,2023,Spring,Filtration,34.309740487601694,8.284329832523643,4.197485064283049,2.6717949233301246,27.920335251819367,8.334413363691963,330,67,10,8,15.005234708384652,83.2584015684574,48.89215872733673,6257.173527186716,36.453705993718366,51.944663995995015,1629.9601738172516,31.33213190413327,2995.4798975465233
Country B,South,2023,Piped,Filtration,77.52021648144569,5.840428198091571,8.788858364689112,9.124125836518811,17.790867785442632,8.566265689628402,314,84,10,0,30.26720262995692,59.042754884203845,31.872337721493775,19749.688626933414,23.365354652617043,88.21337620242026,2382.448189633164,36.35443715886112,4121.742534612064
Country A,East,2019,Lake,UV,45.79431715450464,5.904661146217025,5.249182719022293,9.313907033118625,17.147560284629304,19.27313415821734,41,43,12,8,31.596049634303284,81.90725302932552,91.41627153220534,11239.238541359546,74.11449483981805,68.53635202024142,546.4086937053937,39.609690397839216,755.6481004689078
Country C,South,2018,River,None,35.12039383745093,6.583524673012265,0.11122183386955031,3.0919248228578136,12.417099997801746,10.132234950062902,68,48,13,20,12.648816639757865,60.53271593036938,37.25074639229963,11510.807142567695,58.38762652162214,11.756484353256127,1449.0041352916178,11.727518162658157,3323.797739336855
Country A,East,2019,Spring,Filtration,47.65067908251768,8.069507367383316,4.302806028222835,4.913881209919777,5.996305089485176,16.737548129482096,1,74,4,14,8.534111728223886,64.03459279495716,42.295451214542986,15082.584833272036,53.851444047379225,33.23037077388713,1313.3099139787441,15.337918477173602,4242.790210186801
Country A,North,2022,Piped,None,5.234582218739048,5.290655614301938,5.905036671602618,2.009386448261497,9.430078776486855,1.2721077092879485,391,55,7,18,22.90138087538297,84.9665827371611,89.09482291794882,4686.064673459165,73.87576383083731,82.41812761884016,1649.0717645088953,11.495712343119433,377.3950197443675
Country B,Central,2022,Spring,None,13.869996854028543,5.478757764351192,2.5704809668253037,2.5737107137984285,43.44501702042065,18.17263541285058,403,87,18,5,21.480204284860775,85.20518594687823,92.10489587938838,9739.757402398955,88.85769913490866,43.26046682979442,2749.9356932841515,22.62065501011687,3526.5724247744442
Country A,North,2018,Spring,Chlorination,24.28997813436552,5.655512089656936,8.36975598662878,4.799387453802563,30.807751616836764,4.572520287211985,242,24,2,12,5.087148853316309,48.05045252607505,44.15934979893855,1397.204560575101,52.868317650101574,23.199243034249434,2706.537636363967,31.63979876509488,4458.823550192355
Country B,West,2018,Lake,Chlorination,39.00234955914882,5.313853141570664,7.354416481114701,5.816000248565028,48.90987357344126,12.943334517297945,174,90,8,25,25.513434002501985,98.27398582608824,30.19022071584895,10356.687871680362,61.13749948448207,88.50219714412398,2164.5661086273785,17.166435554513082,531.1325690796525
Country A,Central,2023,Spring,UV,36.78720123985767,5.558475294742536,7.0942385590538235,7.214972079426319,18.50050397310677,13.02450258083497,300,53,1,22,42.230556431016254,80.01147275122594,71.66475118060904,2744.250880940109,45.46669401327076,66.94271782538326,1992.6430787408592,36.7064740477355,1172.1249878473318
Country B,North,2022,Well,Chlorination,5.555729640128693,7.21703134723897,1.7375054002997647,11.140081511491863,22.65259561562796,4.396928666316731,441,126,6,12,35.844214935496986,62.442068842149325,71.93780042530574,12881.817264572503,89.58553344488732,53.334224929198626,2460.39081448017,19.465899051833635,1017.1323414214095
Country B,South,2021,Piped,UV,42.193388377513244,6.241277794184759,0.21614606800363756,8.289032966166161,5.210699031850519,13.162801836117236,495,132,1,7,18.656862687447596,46.15470625673248,30.01696459715309,1707.711883555834,77.94089352344304,75.35003733357789,901.4465717744254,15.168890357360613,2710.8382836088413
Country C,North,2019,River,Boiling,34.753784283054145,6.297892595793241,8.36642355684264,9.818369794403024,37.97110671993229,15.97703334161009,70,0,10,14,32.9236057966583,77.55476439997057,79.25756441404965,18126.954451926205,91.5022696707777,54.252774904812114,1439.9988312634714,16.53383283680764,2579.6187088553916
Country A,Central,2018,Lake,Filtration,69.16505615411307,8.498906668939394,8.977948635129273,9.041540137141997,32.59872103810954,4.734281857923999,329,97,1,23,15.479499533627244,96.04509795451887,34.93851865521728,14711.21819788321,85.4592223087898,33.752778627245036,1854.3416159895453,16.79125886045127,3176.4915595341554
Country A,East,2023,Spring,Boiling,45.347060387374796,7.715426746432625,3.0135225476806293,10.873748679598204,0.23935151053995907,13.513478177518067,284,111,16,23,12.087553667004315,65.20710192673877,59.15477734597726,14996.31850593249,59.39644126317768,30.834043819825958,2802.9450809062296,15.907290829970211,3235.427362352742
Country A,North,2021,Spring,Chlorination,76.94001124057796,8.702679630000592,0.3241699974662682,11.000726748895536,39.56482829601074,2.5716543863024555,282,49,4,3,15.460216601692734,41.34092745147863,76.17144453303254,3336.606076554667,40.2706854383751,40.11270403397168,1769.6494484606085,26.639342452565213,698.5882155106578
Country C,East,2023,Lake,None,56.473645231427604,6.220521255149879,1.2278958485551106,6.149522565884734,6.056789736218188,1.5126755846907836,483,34,18,27,44.08244595593136,90.39314298457103,51.84095324818708,3020.1727130344034,39.83912193552763,57.18088000152506,1100.2720134995661,39.28094729379937,4401.856848038777
Country A,East,2020,River,None,28.698806590193506,7.6146892151111345,5.270871176064889,5.781417606034588,12.75328099750942,13.665389912435352,290,95,14,21,0.6808549463186875,89.149275699909,68.34187749955177,14577.101180173024,36.82795642747083,63.33018602284207,575.0553723806765,32.37423592063922,886.3759839279138
Country B,South,2021,Piped,Boiling,76.99608936372874,5.5003265408427024,1.9351729977683874,9.19792017167289,40.21726766665331,9.854514345487402,207,22,0,28,9.96443629842454,91.12265791793226,87.10847387259803,19877.151108333062,36.40029681917346,32.02480164608047,1577.7733726969252,26.391064456741088,3959.6647061766403
Country C,East,2020,Lake,Boiling,82.67849977831082,6.136308883184572,4.532795736293398,11.125783969039102,15.91092574894753,13.455327625179002,244,27,19,16,0.9363596646430161,48.319162683593724,88.01520717662572,18399.160656045588,33.88481159234137,53.51468795393637,2530.731231899099,31.48600510199309,2733.0328581532376
Country C,South,2022,Well,Filtration,81.47984518083516,8.753166703485363,7.411889675355368,10.704942619014883,28.69084837629221,18.343214408639348,232,71,7,21,17.45550520011991,43.29016332582309,33.19501104040792,10727.587160235704,5.47111841783825,62.51218690429387,2014.846677377867,23.35925516542177,3478.7070722965186
Country B,East,2021,Piped,Filtration,54.196272116855745,8.627736504334141,5.092666824759662,2.228225073708156,38.25213175137171,7.450092685754663,269,94,2,10,21.27779456939584,90.95456053198698,75.89311880658428,18340.161392417325,46.412524146872336,23.610165208217737,1013.3049173695086,21.789728031292423,1442.4398312459796
Country C,South,2018,River,Chlorination,74.36590414402848,7.380756308708001,3.03066825540949,6.89406275485968,45.12709662458152,11.950855976557914,410,91,9,28,17.038694745031524,59.9436649288784,73.42904582188513,1526.0962042242256,78.22248764891697,35.91093962870946,1011.64871187112,28.52460536052481,3830.4877170113573
Country A,West,2019,Well,Chlorination,67.38492757810442,8.89916291755871,9.91432097274663,6.19367002824108,30.135830718423186,17.41088221335025,97,66,7,7,2.757955121890776,97.18931006300109,71.4052390348485,17730.326672819883,13.559189421476104,36.49134080084767,1022.4046789504464,31.754510110249228,1912.429368184332
Country C,Central,2019,Piped,Chlorination,36.91072090404307,8.727811157974717,6.844203483824261,4.935774365813344,28.32756274150754,11.021093591763421,146,42,0,11,12.66878466006331,70.9932539660592,94.47873384267521,13824.562621697703,12.102136544843557,16.62836619001256,2140.916821580801,22.830230317380444,2871.116635300018
Country C,East,2020,Spring,UV,77.93063893626444,7.2763833291626385,8.33077729612341,11.454404339125805,36.20018723002097,10.190458178951143,53,2,4,0,41.346457913088116,65.46387893445153,76.65107803461694,17170.473965971058,74.16157760057854,24.666279187893963,1157.1066551460594,21.245213282448688,952.881111466126
Country C,North,2018,River,Boiling,44.627366727033255,6.820337214820459,0.994503559133636,11.87026374878517,44.2294308793774,16.938314471828978,235,33,3,3,11.590863608277768,61.086335841745154,80.22154039101494,5924.839031164347,56.118689990745,35.49520305768225,2562.4703379460398,35.89490403282693,1453.6369921575297
Country B,West,2021,Well,Chlorination,73.2299233463496,8.06322019566494,2.6248118813120924,5.430447308693863,3.5783679676236915,16.491069490734652,437,88,3,16,28.8618635825943,51.052148746974524,56.88820962267667,13667.849535127618,75.70622143662148,13.691260578243352,2529.970616880929,11.188254780867846,4514.347540526999
Country C,West,2020,Well,UV,41.432399239736064,7.761079571092908,4.303557729938082,11.878084071279945,11.838632379908226,16.36091666060779,113,36,11,17,0.5245166512972299,69.06410547819263,59.17084405951023,9038.964706716444,72.33068381190489,46.41758114915412,1198.257205995555,31.965787961572673,4426.426422300467
Country A,East,2023,Piped,Filtration,40.14495416522935,6.30592232518557,2.141213811156135,4.012626623590571,48.50192873170761,2.044457755698823,114,79,11,15,31.293078380325674,65.11536921857046,33.24626243035003,13744.9906595596,75.72198696813284,48.11092519689745,2480.278736285918,25.398771983169922,460.60266369347374
Country C,Central,2022,River,Filtration,58.66280469911585,5.646699244884575,1.4929422539610848,5.809351832856592,40.441160909181626,15.622811870635617,427,103,5,8,35.9790320377938,98.99112745107283,99.85588422359207,4986.304992030135,54.569911187422534,33.47246231433401,2299.9239631646933,17.987966051397862,2665.726488772971
Country A,South,2018,Piped,UV,14.713705769859919,8.321554449745848,3.229174237151262,3.9497560821879736,19.904381766611383,13.251518791964545,360,28,8,21,19.920542879949878,42.628382062051756,75.62325275808313,3834.7130745681134,70.20048399533681,85.98408902772493,1594.2294567573624,29.052931361128223,4008.292540059839
Country C,Central,2022,Spring,Chlorination,67.71075870344197,5.211069318841493,9.648753179081138,7.918812335446406,3.372144644905023,0.4037617573314245,103,84,15,28,44.45789070216252,79.86821694437583,32.428037435116686,5638.390606272494,12.170296094644762,10.368278743203216,2109.678759381688,18.70091644518807,3807.9180081008553
Country B,South,2023,Lake,Filtration,36.1510697787653,6.243233324966273,5.162611429012295,9.12073547915497,27.784502680280653,19.042494830372775,125,95,18,13,7.482296427902341,80.8327868736472,80.79246552580707,2290.974368692059,13.334364769062612,68.0373994930163,1759.5847085063738,31.294689415865946,1539.0488043860394
Country A,East,2023,Well,Chlorination,55.840485769278004,7.450527161767642,4.887495016386558,10.954165111429827,39.93327390804391,9.641785592581513,150,71,12,18,39.98367520759922,72.77279640415466,36.56052064674116,1442.1698020225176,43.621334947928325,79.50773454505887,1197.5701259923567,33.45383923374729,186.29007516425148
Country A,North,2022,Lake,None,87.45635591134715,6.868300801404735,0.1887631533773626,11.870376395617015,49.83332633983588,11.851087217878732,37,22,14,16,10.517116408376253,46.38373034066977,40.37065963413491,18570.113006342614,38.33870782257236,50.198034927704086,2024.9118677213103,29.94091614815001,2517.1335643424723
Country B,North,2022,Piped,Filtration,3.5121498522823535,7.704399464831546,5.726110612772444,3.6825976713542734,21.725606306995605,14.720769822596115,195,101,14,9,9.183231208757025,86.9027071255849,62.068105200151585,19798.484864151036,91.35187603719903,43.533448491724904,1215.910015762911,34.58851231822535,2543.9913103937774
Country A,West,2019,Piped,Boiling,75.41918563952478,5.589376758106281,8.91675511816765,11.947463207258558,26.037011211998973,14.229459005851615,462,41,9,10,29.98769699393387,78.54538577771703,56.454771526379645,14336.5420751831,94.00292100739385,47.738224892688415,2617.289724942549,18.34732415639246,2221.446719338197
Country A,West,2023,River,Boiling,84.0616890901243,5.205881501642719,0.03084360327637148,5.101144135549609,11.611629114223776,12.26544069868805,39,49,9,12,25.582010131639777,72.92536603647075,64.42203014050781,18124.560858195808,8.855981304073113,38.753991672916584,1198.470607460197,33.72735086202103,3678.704287939613
Country B,West,2020,River,Filtration,41.66582971543483,5.896170069775694,3.2646409128634746,2.0127325156128366,28.522434963843597,16.956847314561983,499,88,8,3,15.7357826723739,73.54113538279242,31.51555022422517,18013.60043488199,81.4709181407346,62.86818596047681,1322.3783789050594,26.194724536511842,2195.1448784525346
Country B,Central,2018,Well,Chlorination,7.454896309291003,5.824483316335989,6.253794420359253,3.3300502180233686,31.500924806813398,4.1154393295578835,206,55,3,16,18.56517065765656,41.76976720804367,49.865176785479676,12785.87892163306,55.934999436431134,26.308407555654753,2396.260505713405,22.53192287192354,4205.3916752102205
Country C,Central,2018,River,UV,3.928755332273093,6.982515982100724,1.4789176170443064,7.61982198693144,18.76389970977062,14.891956694652277,60,51,17,24,27.348017980036687,90.37094969303259,69.75886275668566,3553.3524686915607,84.96778542035018,29.8581661197756,2479.7751921614067,37.76252733629717,4023.2708680874034
Country B,North,2022,Spring,UV,46.18634491186564,8.060521982940134,3.3325076320585256,8.959924172584596,25.147577418884854,9.955073837320949,420,98,12,8,1.032211072184197,40.889584524794934,40.06873340864891,6866.558284715036,32.23752206306093,47.21859918583712,596.7485182700465,23.194841623988346,1093.7734072488238
Country B,Central,2020,River,Boiling,64.95492412257636,6.391430781727566,2.84016136659989,7.045263119973368,49.54368715957177,10.220886808676688,442,112,12,29,33.6031823175712,88.83430827078416,66.35331049072221,4283.461047907537,51.61880492000134,20.76910954936305,2556.792006135331,10.56919143352557,4463.135481650193
Country A,South,2023,Piped,UV,16.646732809849773,7.504318172491834,6.922389856655525,8.805211828976764,23.24128329973631,4.3498416232484916,261,49,17,27,4.498517198656671,69.88146091750856,43.14814694722695,10548.975420295246,30.874575949165884,68.65057411871965,2276.7605448888626,11.560532129326004,657.5745904112075
Country B,West,2018,Well,None,35.76319415256547,6.187007307985975,2.66032746244114,3.5771910815454007,26.025372508477716,13.335455393432323,406,85,19,17,17.912897660856263,76.05696197796705,85.93776907584564,9880.996969682388,90.93336960798149,53.474267592588085,981.4108097103251,17.40768119906285,2743.706477676268
Country B,East,2019,Piped,None,39.67111623841784,5.077264056716885,0.35354802040259203,4.396020412188196,9.181759617098372,19.326211680957034,345,87,6,12,21.949341599458283,46.715224197039404,34.962599963841704,3884.424730571351,96.11926643946059,51.53476122713712,555.1735496214975,38.653256246735374,1522.040502482388
Country A,East,2019,Well,Filtration,60.98614338259593,6.868477779667589,2.1960635302751452,2.540763091184835,20.35779663200763,10.447768183150526,492,97,9,8,42.3479233965925,49.13253654487454,69.42250758361246,18340.841522862607,35.20108589078972,29.219054311678335,832.4924046305778,32.65483416926503,2004.8846968453172
Country B,West,2021,Lake,None,28.55043665965209,6.248357862516652,7.657524202062032,11.662707809153055,0.8147320279762338,17.82707609753983,297,99,3,11,16.682886985116763,97.65987196557558,82.93324224218762,9087.761111601096,18.915320579023952,70.87417681480952,1476.5263443062395,13.189328046415493,3667.478142028184
Country A,Central,2022,Lake,UV,39.250840354219896,7.864407910601392,5.324613613512908,6.234383808586014,20.848655414273686,16.022550079270385,216,72,17,13,36.81468833495701,63.34421332996152,68.80510927955243,6667.215723996868,6.3967259569609585,20.76820878334101,1475.0870228430872,30.719411467728474,1674.0427046053435
Country A,Central,2018,Piped,Chlorination,24.412841019175524,6.034421995163303,5.550290916221696,8.778067756832328,29.31170896203351,11.807219766387256,305,40,16,21,49.79642220078227,92.37510042706836,65.39472910395217,18846.34350474623,26.221098980885383,55.576603987987255,656.3697084556334,31.724135467538513,3296.745444295206
Country B,East,2020,River,Filtration,77.5127470660135,8.934907192954391,3.9147371073864665,5.785920426590334,0.722243886686047,3.0634924677958586,408,32,2,8,17.47706572147826,59.76995650324726,43.93572203202079,9526.468867061567,53.27268920373387,46.16911734865545,2239.5768968864786,39.710074164731765,3093.7730394068894
Country C,South,2022,Lake,UV,6.175119485581759,5.228938790173897,6.584335034576355,9.678609652714801,11.175822929830764,0.620057770715241,425,62,3,20,6.1575337771384575,77.11316752105517,97.47166810735418,5741.036000051365,5.514143972242236,73.68171514234702,1813.0689256902913,11.846928573395486,224.61249662936874
Country C,South,2023,Well,None,64.19548728281862,7.045105349802101,1.373632212787499,11.32136539764954,27.92942774813384,11.868878876630022,87,43,17,25,23.109772264402462,73.00027888747309,40.5493762990919,15352.267206729113,61.69298675439195,52.82457425643102,2630.0273906718458,13.774787267830707,3766.6304002463116
Country C,East,2018,Lake,UV,24.68293213142252,5.623658399203123,4.204083935780741,8.539629570855016,32.461018897140214,0.013771218012814668,138,11,16,13,26.042444417678574,92.80132021016422,92.74763239248767,16708.837308200127,55.903762966281626,83.66767590774262,2802.8142905829955,34.919143870903866,2511.1782967661056
Country A,South,2018,Spring,Filtration,30.34335506709056,8.1005970024736,1.2580289950018808,7.747715538851514,30.16808527322255,5.487866583622692,396,111,5,13,11.59644996222794,45.410051939689374,45.19743020290955,13911.27985738208,22.26057444656062,44.14118643325783,2024.0345854648363,28.740982309451518,4952.724010855814
Country A,North,2022,Well,UV,66.94011703966754,6.678817169845869,0.46952849630459315,11.381350425837914,12.488505782997484,0.06330212526950652,451,90,4,16,3.3654151135970034,69.11700039325389,60.18991635525829,8888.8402738394,57.80836251060436,89.5487249916058,1871.518004810962,22.7664491878662,1711.6940396168472
Country A,East,2021,Well,Boiling,66.2906985846189,6.205291875200969,5.8865832095454955,2.9708915193097765,47.679139523552955,17.035101150308925,316,102,7,25,33.90022333131529,48.96821441857577,66.22790352479672,2996.1105753305874,78.8661110903622,61.41495189133339,1144.4124860371821,10.032577317916772,3832.8420367411622
Country B,North,2020,Piped,Filtration,83.38074783029765,8.979834198868101,5.425684914245413,9.99936997996855,10.937258017023122,17.347647530913036,480,69,4,20,24.2017914305691,48.7463877544835,87.82572304033619,5092.545038288446,57.66729049182169,63.766955866847745,1569.9315866100453,35.77944964836911,4492.197394060204
Country A,East,2020,River,Filtration,2.2142924180713175,5.879586918471002,8.393904889763476,7.481517046696215,38.14786626483076,9.385173213068317,164,75,5,15,47.49926110572857,51.479836999659355,33.21292630966886,12052.250380392685,81.44720338476597,33.4853069237015,2925.021298115713,35.85519578735692,755.5949076366725
Country A,East,2022,Piped,Chlorination,9.56526897402199,7.796853793976499,2.9796582695342764,11.958374294025967,29.023306264981947,9.345475990348362,103,37,14,15,37.53563733159206,49.35969059243833,63.83329896409695,1305.2942917131347,83.33677310955258,17.14785940884914,1870.6315658770782,31.054986547662818,1966.854755593904
Country A,North,2022,Piped,Boiling,68.45942280792711,5.8535438925654155,0.24336736079809684,9.531186865087744,33.09352733183949,17.990751690133507,238,56,2,15,38.699615516147645,66.14389316055066,74.30772614542866,15285.856941324717,93.75782843030686,89.15384526846599,861.0166480624769,12.002281770751237,2157.6970059322675
Country B,Central,2019,Well,None,21.086939668183103,7.0003257981006435,7.975503684305,3.5603046388313624,44.59387609730597,8.14302405858622,21,78,1,0,7.675900047242484,84.72724154119231,99.28921266209773,13059.658273507239,12.620810733149046,60.6413257218057,2688.0789489424283,36.622744098162684,4984.6550098596435
Country B,North,2019,River,UV,44.5903005796709,6.635735326867596,1.1714908006378433,2.4992366215676203,12.623852985887696,8.997705969795982,201,54,12,10,2.6564118692325778,73.96815375637269,35.0632535523418,15242.293366812297,87.96022209291999,36.29633015733372,1127.0709523403084,15.709220052831038,4385.60222667707
Country C,South,2020,Well,None,30.01965405807058,8.235642391225571,8.070468381867823,5.65785907051775,13.882090084396188,12.409622074274472,243,33,17,2,2.2242051386510586,42.87324107765377,64.62818097246873,13819.05001155488,95.93238683484178,55.62203079970226,2596.714356844172,15.330482193833708,4958.22935333298
Country C,South,2018,Spring,UV,65.51722112309378,5.614844731440246,1.9948246894166421,9.485919911836323,6.031336866847253,12.043923962387872,215,7,4,17,26.616021153265883,97.04249211105873,83.83313507118291,16602.513684464488,73.43149927489199,23.39872682056231,1718.3169797265118,34.59476912195757,3866.6450929436996
Country A,South,2020,River,Boiling,58.604366588616145,8.440062950152829,4.678797160762173,11.91728776545511,24.265893113767905,6.469990478105203,411,117,7,4,25.905374999965247,49.38304787475839,39.87552377489946,15283.270078866086,29.514155744087144,28.22984981938837,2640.8425222748747,19.016495364324236,1001.11432272017
Country B,Central,2022,River,UV,52.564666737047375,8.853254081113628,2.174396650765992,5.898327953156251,40.04406396385149,1.9792323890917407,6,85,7,27,45.15779808832014,45.84680218928041,50.216875926745935,11791.104915483134,73.857672305765,82.74690148788382,842.9855143404056,27.19100876966108,1836.877591252697
Country B,Central,2023,Piped,Filtration,29.890599040280307,6.462825404155396,4.181891253578582,9.843528118935227,6.889722332809561,16.383275756057568,84,68,4,17,25.762013326127807,75.03434149373005,57.300779825276976,5129.067123474523,84.12874293048465,44.2783408759698,2576.6220976695463,19.697513980045873,1876.1946005313757
Country A,South,2019,Spring,Boiling,40.297748948988335,5.511072003061238,1.2057396520912111,11.351911314490572,19.75063106462855,4.069953746492462,480,58,10,16,24.994463402264145,57.6911375891584,33.09179226515104,18687.418585419142,6.582328081856259,78.98286718599684,2768.6727537212837,23.9953925476517,1094.4890781324189
Country C,East,2020,Lake,UV,84.31422924987795,6.472039097976153,2.091114475751572,11.20877645468861,31.491395735382397,19.307520743483952,302,103,6,28,32.021844810405106,47.659798270112155,51.32656126983698,9776.755109192954,5.236833364608007,55.3358939299002,1961.003149151099,38.13640170053317,2337.4356819902982
Country B,Central,2023,Well,Chlorination,84.78717677078225,8.43430530523796,6.76281745639179,3.331478322020473,24.275497869764052,19.557275365679708,117,4,0,6,9.349858581887643,46.262019064157144,59.482799538368326,7332.809188670904,18.13334426969283,18.92465879301539,2978.8159402666247,29.079102503287004,4662.844383357559
Country A,South,2018,Lake,None,79.74997026304545,6.250425990465688,9.715206860147958,6.7404155778361465,0.5634048050915441,2.135247324785279,87,62,11,20,44.96460658867304,94.89737112712814,60.67742513395763,11608.529014880281,89.29052693887584,55.1913874233329,1334.2033013461232,30.592270821945522,3442.9411270021596
Country C,East,2022,Spring,UV,4.648112996258336,6.421585915525624,9.877918564973445,11.086448736591901,8.599775766455542,1.3644217608504228,27,84,9,21,27.71732672004545,72.05891468709825,94.44954143085279,11110.783179732767,37.72562048003704,39.7132570825032,1545.0600225514543,23.9033086408044,160.63283460672955
Country C,Central,2023,Piped,None,39.81827713722913,5.398964493281591,2.8787375837187543,4.283252418426493,5.226270645857822,7.962176070493725,112,7,2,23,47.89251726447463,46.44222359154111,87.2870278732187,14827.01373662764,2.6001773894583136,23.621217346727317,517.6187894031366,25.46834123507235,3968.232069436717
Country A,East,2020,River,None,1.6094261460124826,6.894918709617185,8.115811908917657,8.437663246577209,46.463639357098316,2.9042218859309332,446,59,15,14,18.089329606257493,50.82282499625414,87.40235179057687,18867.39535627772,16.425910033381786,73.7053611732725,1033.6697220503106,26.176810250115697,3721.321843069423
Country B,East,2022,Lake,UV,44.54685369605993,8.04248629474267,2.3914016770246684,8.302741792024324,36.491777656605485,18.74200023361214,48,55,13,18,19.382380120838782,90.32745856437356,94.6955515247213,10808.520006279603,10.331709045003368,70.01727277788507,2155.111137479275,23.888192945584702,3342.6024148871306
Country B,North,2021,Well,UV,65.9883677312385,5.108139001434478,1.4050671052985497,8.12432883554714,35.00436235205214,0.135569685967738,421,86,16,4,5.487567688419659,83.36870394793519,57.82001034740249,1609.988530427545,93.70407971668378,79.47203457202687,904.52470331266,27.997990186809368,3428.470177082374
Country C,West,2020,River,UV,30.90721976210007,8.386122219858532,7.274094085751697,10.068296162756516,42.169638311749225,4.831972449061023,313,105,9,0,33.93294077073599,99.6305869543402,69.284643026372,16197.326414857078,29.853969975590957,83.50024858829255,2902.4839146014056,36.553936333430855,3854.3469610472853
Country A,Central,2022,River,Chlorination,88.13964481823709,6.6573596338990075,0.03442339172048725,4.096885556593593,28.149509728840933,11.667677893329415,303,103,17,0,8.841731632284683,61.13458044565101,72.70421384111222,6754.8334807832725,60.93196490007939,33.18472840171107,2276.9944954375915,33.84471713718099,4316.7270185543675
Country B,South,2020,River,None,86.67188324837244,8.546820764413601,3.916534050060502,9.078296826060143,2.4360465307548926,4.024900991518969,315,44,10,18,33.219435502579735,75.06716950671546,82.42813676848314,12255.29832122274,4.809405684927182,50.84396212873304,1243.4434409530759,23.900107032884353,3799.586458314199
Country C,South,2018,Well,Filtration,79.47645208572541,5.884564498861705,8.785301547143083,4.785949928360068,20.914219156920055,12.636074021599983,277,89,15,12,34.747873799516015,89.84640492623569,69.81846297085173,1244.940915392055,47.345171831340636,73.73117448075786,1800.702502910315,28.691587357490622,2353.361654397016
Country A,South,2020,Lake,Chlorination,17.601944343834887,8.175497896372327,2.3183081265464023,10.559338426667765,28.84927039420271,8.878972270078053,463,62,11,8,6.931123422812013,68.57017349504166,68.39606426160239,1910.996893744877,30.904167508707157,71.46890964955452,1656.6803429978809,23.130376391287662,4602.312233574007
Country A,East,2020,River,Filtration,51.25086642242327,7.312517632143028,8.487034497168487,7.365195904480973,38.90315308991952,4.097268053655729,152,76,18,15,19.226596015053964,72.84167462991817,98.66289103710136,18924.878956884248,15.747326042032828,75.09848581490917,1548.6281780722509,33.692659380873664,539.7359174725782
Country C,North,2019,Lake,Chlorination,37.650290358506524,8.116753012805423,4.117079552656561,3.839795570233872,28.02917335426884,14.298826128899027,236,36,0,17,32.07623867374687,71.67224598236575,94.24900242296903,8264.917884403592,22.813240449835583,84.9418378177199,779.1780783968825,28.864377283390336,4389.587587031072
Country C,South,2020,River,Filtration,0.8502294577649172,8.33007556768068,2.025464031332614,3.3651869856143426,16.937317726056484,10.461298459821704,489,76,1,23,45.24900512238722,60.69631795930141,50.65122696595719,7378.8571341919505,15.859654437960513,77.09059293114666,2314.20106490254,29.40012969845039,656.7655061508532
Country C,Central,2023,Well,Chlorination,26.189783520877885,5.0513076094533975,6.790300083994527,6.350704480913597,43.778872523007266,18.480321191121444,152,68,15,2,45.35377175693082,88.07757191117807,84.21934051575596,6865.092061466824,41.08387358370184,13.789398332641438,739.1107323991648,16.543096302929968,210.43309143074367
Country A,North,2020,Piped,None,91.52742985522953,5.9428982442957485,5.690220437501777,7.144458046479434,32.10028725701774,6.241502641597387,251,103,3,6,49.95298505362653,53.408620747266426,84.7304435763536,17279.03430364558,99.87471221848708,47.24731660989549,797.2749866714197,12.771498347605732,198.6466969915755
Country A,Central,2022,Spring,UV,54.842675332197544,6.19586934951365,2.858857956723644,9.596123486783576,4.276826460709521,13.774890187273812,121,86,15,17,5.773052474202956,98.99584468783412,86.09941726147875,18989.92935394256,20.729105085358224,11.223812550200263,560.8071355209808,16.523870396981504,3931.8830119052927
Country B,Central,2021,Well,Boiling,4.649220610621563,5.2478839280580285,0.5934537561949382,4.811926611479079,43.483894290347855,4.658979788530225,302,77,14,5,41.53196327402489,56.15251741955751,63.89554260670106,14145.70350357112,74.96226111531065,80.72529538201232,1629.431634651582,28.819229783159493,1141.9522187890373
Country C,Central,2021,Well,Boiling,85.6754822939909,6.691842508436265,2.32147334261139,3.2534556041366773,22.651646320533214,18.144811684732286,145,70,7,12,48.92294429621823,75.23052332507316,63.87718548288749,19583.738406762117,42.04544016799172,40.19102796511326,1498.6148067084728,11.618208948510135,4297.678228579891
