Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country B,South,2021,Well,None,28.491014917521483,6.4593364812119685,8.754216596694423,9.85652946894361,43.902593060096926,15.499034566327364,176,45,0,21,2.9843503419538733,42.26941864042349,64.09256236920902,16849.136853712836,16.648971537748892,88.22957191914975,2249.4189437921236,21.543046349404722,4435.468295102855
Country C,Central,2021,Piped,Boiling,68.1476619581992,8.363575874382166,5.646968071324321,9.514165728108445,44.65088940501704,15.603540967609069,78,84,19,8,40.71219712330996,43.327010233661966,85.03415730134094,10659.478391672666,39.06380021045539,42.86265694665582,585.3123019610341,15.29385905237703,558.2780087189191
Country B,Central,2018,Lake,UV,28.332801136053508,6.072815986133273,9.375243911359501,4.324498793917106,35.21125918737156,13.584115248434623,60,20,9,10,12.106881775624462,72.89267761717174,58.90755305032962,7822.9755153947735,85.58683134078878,26.268312520709365,1180.9365873189122,17.00189531414039,4302.813697991109
Country C,East,2019,Spring,None,49.47592576883834,6.031956791760734,3.7371316980631675,5.6992874220277985,40.29938987265712,16.51847551076242,163,41,11,11,9.791219252512267,86.78705011377386,82.51527550286892,7716.53629666966,63.100936956999476,76.74748052861437,1038.2347707127644,15.21240777201897,2943.2549575882085
Country A,Central,2022,River,UV,80.54141894706163,5.672763252687206,6.158290881778951,11.768133118107944,14.817151772291187,7.253284237512103,350,102,4,9,5.043781973806411,69.40116137710956,71.45129263024668,16505.08763565373,92.56046355224376,46.235332691690786,2953.3893697176018,12.244665002855365,333.62554739288527
Country C,South,2021,Lake,Chlorination,62.864315722730026,8.207218738739382,4.282470400665881,10.46491589131112,29.924359752453295,4.000086807983605,427,59,12,15,9.543082041224766,55.90375813975451,84.57210243867274,6829.352722040773,64.7042756223655,36.37592792895954,1278.3715938824787,38.17164272268003,970.7359122176997
Country B,East,2022,River,Filtration,60.331463436811894,6.950769499666551,7.220719167521801,6.718099864543878,35.575545546222855,18.63839376536194,125,73,13,28,29.57290028266239,68.98011691222615,79.77555341835348,11216.88059999749,94.94650943830888,11.700789808705396,1964.9645089167602,32.54374693671037,2427.1567394544018
Country B,Central,2018,Piped,Boiling,50.95472131423744,6.9314877732887465,9.642565745143388,10.888278243976549,23.992944202125198,16.319647079747682,254,42,17,21,19.18311695761405,51.85947946284692,67.582825659228,11188.401873462462,82.18654159102485,75.24948594080675,957.3618321985721,35.91019243228452,1991.3964492942523
Country C,Central,2018,Piped,None,31.7910017552706,5.722858300257803,7.714922208693721,2.133199465887225,27.237741676172778,15.806377858079125,134,18,6,15,17.55068897062556,91.6086779981647,58.520258402158156,14962.324973347904,97.92422407332367,60.49646421128435,1362.4904845840279,11.200737007422292,2776.659154602842
Country B,North,2019,Spring,None,77.83083745468956,5.842298217122675,9.020129403108196,2.0759615988051863,1.7317406290542348,17.91256659984385,387,32,7,19,2.040763371201393,92.63485832000838,73.19294239332774,17056.70734997974,94.83305276431156,11.364174623795549,2908.1388395913855,36.56058278217489,1552.9119874674996
Country A,West,2020,River,None,1.9334664013509029,7.973057587016651,0.8755016740725352,11.993373631034382,27.711851317551282,16.416556897161918,176,52,11,3,15.012540948616005,53.64349054367159,96.5584066470234,3084.017680599545,23.8778379940525,44.369375222251136,2013.9281583466125,39.90938992960632,2391.2505318921962
Country B,South,2019,River,Chlorination,35.26150753642824,8.809174537570817,7.347212525047605,6.121906129855384,23.082289850200638,19.67895331072412,102,55,19,13,36.21496019594528,83.66161631645922,81.9317007115415,15299.563664266223,95.01392332355083,87.63888273629587,1819.84670676775,18.68616903638004,4647.874317459869
Country C,South,2019,Piped,None,28.49273035009943,6.7478526264105305,5.116715767106542,5.156573433180889,36.084637368259706,7.169430665656837,144,65,19,4,42.426656827854735,99.36584220947884,63.565750063630425,17512.798779704404,50.90874384626024,59.77252305162253,912.0986039601157,13.527195178934928,1291.739374165059
Country C,South,2018,Well,None,96.109588626077,8.530043606085453,1.0395005980337313,10.218216979926067,42.77142789816792,15.167103332603585,409,105,19,14,1.5912971605374915,95.80846499041704,76.8220696510468,17193.020405042713,14.224099034607452,34.66827690865672,2580.7878518106263,26.83368471797071,39.786899107059156
Country A,Central,2018,Spring,None,14.197727708891762,7.54710373599418,2.1839970725303237,2.398458526681761,0.6619691827543572,13.753694940665609,14,33,9,22,49.1195100818603,66.7699705752739,91.21533972323509,7457.401578403813,57.07887350351283,34.40889318808921,917.8467852851722,24.19972335275917,4348.747921043936
Country B,West,2020,River,Boiling,8.207194175973564,8.29700662858894,4.049732135437836,9.803678076644207,49.28207550431734,2.7431183787517965,320,20,15,5,36.79052795456754,65.45330860264995,91.95721601770634,2130.799334012574,68.62428491430289,28.311562816741905,2893.27410277104,30.90054250364718,3188.7520894174363
Country C,North,2019,Piped,UV,2.575394373423978,7.850397896414165,1.1862554546093296,8.085513199711853,41.19404731525888,19.88865872997299,260,59,1,26,38.345526921064234,65.15387498751794,94.64634398141298,7365.530540786868,34.984073742241875,16.102757485209676,2001.6734005756293,26.447248819188562,893.0720647195268
Country B,North,2021,Well,Boiling,15.426992407802276,7.745860821093842,3.172983858046474,4.0508068997580935,47.57601741530783,6.211416627689741,448,71,7,8,31.31731647805439,78.47947861847885,45.26764400553573,14069.66500123704,78.18034087585015,32.48875006036039,506.0136675152714,26.014935450173212,867.3049173537564
Country A,Central,2019,Spring,Filtration,89.26808724421335,8.13339408628107,5.684178777528127,11.912550729830473,17.43335204559659,0.48064132783551816,448,121,7,13,8.323047906510961,85.19744126154878,30.71742716894488,11787.639993099721,18.371502499566816,61.229961706008886,698.0627665256737,27.382906781964365,4475.664243119758
Country B,Central,2022,Spring,Chlorination,25.296633065217133,6.84648823226907,2.800558771167825,3.649776415002836,39.69713672170588,9.529858581016946,456,60,17,20,33.70047297667927,94.76172518636344,34.38301509001072,9846.029974778854,13.24904708270418,26.328747189304956,858.0772913301724,15.8079642124593,334.00399448004174
Country B,East,2021,River,None,45.323619345669975,8.83231615624813,0.31532400730405197,11.87874407595117,24.298984991300802,15.731283643008148,190,55,1,19,18.62450784600047,69.62567763561421,42.745923942906764,17424.881007510216,56.85862982578431,65.26941031946424,2513.5328314433855,33.224393252167495,3213.561565537071
Country B,West,2023,Lake,UV,36.83310949178896,8.787466810991972,0.32622824668330663,9.83376270037397,19.429608163224447,15.89027815578099,128,58,18,3,0.9288872660286995,81.55687006000771,55.704451291674644,18157.996239182343,48.30057475356497,38.44334624046848,2030.9898346910031,15.329363207804311,2320.399047140313
Country B,West,2023,Piped,Filtration,17.538440781945663,7.918619986085779,0.5902694561985822,7.003605925668129,44.77965097509787,10.48259142990892,490,55,2,6,14.18036668836774,46.047554552311105,34.303760277964386,17611.831137765606,90.32503865366687,83.79490426283736,2921.5045047473022,14.438708137685335,4963.450682963436
Country C,North,2021,River,Boiling,60.96361255965911,7.317779174966294,0.19033432435922149,6.608050615508502,33.53312456631393,19.71434143332814,482,45,13,23,5.937048771119113,97.17048696503643,56.1614359867565,14254.408132072736,80.94268302938933,60.24193202699617,1552.797584247408,37.03992450577151,3890.980908686257
Country A,East,2020,Spring,Chlorination,38.73703055049342,8.347159124237102,0.8233118465246148,9.654134224975522,28.889573693285854,11.049637687538269,277,113,11,18,13.071190203829735,55.537715090031874,86.48338368508094,8168.917862862172,51.07268296112425,82.84531067529736,1396.9947138398998,31.56951058301745,1632.9653210796841
Country C,West,2023,Piped,UV,10.245689841298777,5.992047929272621,0.4269600501773485,7.639278834203296,49.53862557492861,18.405971564494674,447,39,6,16,40.16162642060303,45.49474414310396,89.09331315708269,11726.736895678714,31.756763483577732,44.708509603287716,1038.9688407228873,22.620868961243282,813.5182007990811
Country B,East,2020,Spring,Boiling,44.94274054074038,7.060264494294814,8.068167504777099,10.375796251169136,44.14798763095947,13.569959326245316,190,39,0,3,0.7850203250552801,46.98893941803735,38.09869642786668,14949.712685027389,54.38281998855307,54.08051225069787,699.4915032827174,36.658041907335175,716.7465132892978
Country B,South,2018,Piped,None,22.24718539500865,6.347705944436568,4.401119857944682,6.049253520182394,44.39252381612844,1.830589158193705,155,87,0,26,3.920729692281666,57.75962296223901,39.7033815682536,17905.118706778634,34.45730326319442,69.65994276726306,971.2659241123638,11.739096481998295,4715.3970223544475
Country C,West,2018,Lake,None,81.14237559255699,5.3384132106717574,4.477145171177814,9.693766490550153,12.51717620639824,12.160831491008476,6,61,2,10,39.93116467801244,84.97809451388642,42.097404185899904,15457.62522823534,37.94287439997682,45.690645215585945,1554.8984270923418,29.70010292885073,4681.6703284241285
Country B,South,2018,Spring,Boiling,20.024810094860346,6.784357264629364,5.967578068048237,3.6200050652899547,41.22551643681813,19.384684988958153,173,44,8,7,30.70511904977652,62.12445150297796,41.12144496211663,17165.771163084566,29.86751136466269,27.11778190916215,1539.628448457174,27.599078770677508,1399.6207784036164
Country B,Central,2020,Lake,Boiling,61.63164737770997,5.030570610250446,9.823134729479968,4.77487408614761,46.264863054392805,14.508229488980245,460,76,11,12,7.122926141101327,59.84225385599912,57.93825996657452,19188.90024040847,89.45651157654846,44.40091226989274,519.4003589055689,15.743961740271798,2878.293929836922
Country B,North,2018,Spring,Chlorination,7.957751320563522,7.890211705081827,4.2005064332823885,5.618050140781514,7.052017978339537,2.6187215925443175,359,41,3,28,36.83911716473368,83.3046904676747,65.46805267901249,14510.567802362277,15.756048407757294,89.67605503026648,2061.879204577607,36.87882470410612,3636.85837655454
Country B,West,2022,Spring,None,20.582095034956616,7.770174803538712,8.387810698050517,6.712927810267324,15.392700393091523,17.852431903888778,234,93,3,18,29.917828787460977,57.74038294508814,30.243074461035672,13280.986790083916,50.20303612937388,40.20082890857792,2497.9468629606154,25.999810596211688,15.007895124045625
Country B,West,2018,Piped,Chlorination,62.90277201058016,7.620002361048775,7.352870360333215,8.579085779058476,32.832304309549016,2.5596904103783302,88,94,0,13,20.629247086950777,49.944830211493915,97.32588626035684,7553.425827667291,28.88888827535996,48.68051727034864,2304.6742675990477,36.18892929649923,4973.3901171261205
Country C,West,2019,Lake,None,72.29530816929403,7.8193493414582464,5.871624850274229,5.681414908800884,43.25656176706863,15.359262017511853,93,68,13,29,24.903078069382023,68.56101506682157,71.85972727334938,4092.4969083475316,7.447202571278522,49.25634647187742,1362.1564465672075,30.643974597220915,191.79784150715238
Country C,South,2023,River,Filtration,11.249800819973565,8.779460248234582,0.7411586760113675,4.712445746938523,46.243375510274596,8.760124549300176,398,110,8,7,0.611949890570429,77.88661106436516,36.519317107525325,15886.922577014866,67.90430506634031,48.427696332297515,660.2756389670204,33.880831517342365,801.7348339727058
Country A,Central,2022,River,Boiling,57.10674922971714,8.785087720257813,4.82333940006662,10.275068131281298,18.829108054270925,3.13748987787698,393,57,6,26,0.6325075243723499,89.12777694446466,69.38008220564149,18928.857852932597,77.18716363798033,63.859585505251005,1812.161559881814,28.172459533418607,3700.3348200730743
Country A,West,2021,Lake,Boiling,71.65443679836598,8.63211190591933,7.4182137583462655,7.383896801904272,11.260864261665343,19.955147470019394,386,109,18,18,33.83650178128953,55.397089045633,62.39327687439906,12604.028338988739,28.551830018998857,58.87714428935753,2814.3161846387106,37.31345119638982,4477.863982931088
Country A,South,2021,Spring,UV,62.03931074307694,7.785210154970569,4.289575992481863,11.50286206679609,13.730265466927055,3.1850035757796946,166,68,8,2,38.28123171571537,84.4913059596291,79.8972308373393,1198.866604381289,26.58700886976415,21.111590305813934,1686.0030340892295,38.97131822324722,3562.0425003263003
Country A,Central,2020,Lake,None,36.99077017021474,5.083132507252772,5.908493313864437,8.890243178526498,13.859128576500785,10.84890861443704,35,48,16,10,13.592463792903514,62.37798719691638,78.47144408283259,6305.673202126046,77.99429146868918,25.328083176537113,1477.6752334850435,31.55609790375539,3230.970012720679
Country A,South,2019,Piped,Boiling,14.994259912744834,5.292764090929672,8.236725895007181,7.334653373949941,46.78584822256551,4.460325425239335,192,8,12,22,15.498456838780733,82.65621968526108,80.03463480326194,19591.000738233684,75.22021716670412,77.27937266054222,1508.0808981455634,19.512853897760206,2685.966788309192
Country C,East,2023,Piped,Filtration,71.97289046435156,6.933343781170215,3.7318013448306875,8.427334260461777,47.82424547439768,5.8761774477812185,65,74,16,12,1.412546677081572,68.26180634597058,66.33442199730581,19598.985271423455,75.93532500760783,61.350596891038045,1757.8525259003088,39.32889993863617,2409.0947160360297
Country B,East,2023,River,Filtration,81.18169441961095,7.600922167709834,4.871880503061247,6.023921227857165,48.00277826882589,0.42501342776525064,158,35,7,13,27.917106928302964,58.54687846347649,83.4908320043884,15192.071705725455,26.262713079625787,46.10536904330405,782.4002800787875,31.608486323793752,4737.394469596839
Country B,North,2021,Piped,Boiling,96.3392565255606,8.54768684112123,4.542049672482554,6.162000525633832,14.787462151098103,13.929418901277549,386,58,6,14,16.531147317618373,54.6106271547354,32.24817069889551,18934.90917880238,92.4550710849951,89.11998381006009,570.2073068945236,26.23870731508664,2699.3115756934776
Country A,Central,2021,River,UV,80.75172008565119,5.152152048068856,3.950410493168448,4.930015862626602,0.02726100093364825,8.893328167064062,257,104,18,2,36.47111925863112,82.73454106500728,30.999788521502158,6578.068639038433,7.4813227847883805,43.06175579741012,1745.8189962032618,30.083101760159366,1397.515086607726
Country C,South,2021,Well,Chlorination,53.26481527690814,5.519672756690213,9.32734478152945,9.304088944602013,36.321391130007605,19.491517196289095,135,39,16,1,35.30869826565056,68.72698912588791,76.1105178522083,11298.740052017694,49.52851027718077,81.18786064628475,2245.50372174993,28.297620902095254,3941.627865929695
Country A,South,2022,River,Chlorination,34.55814377843409,5.205230905427079,8.24230350732558,8.777513243133827,36.35187531614988,13.911320625676176,369,101,16,19,25.935129656698358,76.50875101825761,52.62807040338717,16395.165243524163,79.59450141543249,61.82987090272406,2263.127854258278,32.76982125429268,2648.9880908862715
Country C,West,2018,Lake,None,45.14523304584761,5.719023850948678,5.573865861250783,8.007105611413788,32.390827541151076,13.115140352911506,323,25,4,16,41.21947221496007,41.437605151614825,67.98459113476207,19495.237893865517,99.24626711173296,55.42266085294189,605.9634519665473,31.695702441276076,1731.3932267109146
Country C,East,2023,Spring,Boiling,93.51405238450305,8.466234591935219,9.452306243390911,7.544932858056581,33.3936794687208,14.953061469219303,477,92,7,24,43.81420719607764,54.753248154591894,99.35916737433409,18415.5784234855,97.80901353676963,87.08314750699569,2257.691883799178,21.283744756422365,2394.2200352068803
Country B,South,2023,River,None,33.412538578323016,7.336218031574871,8.77001847122859,11.551704074029207,9.24695052042021,14.909907457988552,21,52,19,29,30.043486588009475,54.5171976966535,85.4103311651657,5476.8745822243045,0.8601988033133057,88.68210898582285,1506.3015388577703,38.13821652629105,1053.557913983007
Country B,West,2023,Lake,None,75.41577496686536,5.345628288486568,7.733983443431858,7.233458939694955,15.721781378525328,12.446642465770797,349,42,1,9,9.957521651107593,42.61418611087453,91.97694716832785,17105.67074988193,39.65109581741149,72.84899886030762,2206.549677080372,19.332413167660096,1543.3438328868067
Country B,South,2022,Well,Filtration,1.9549478181769664,5.10008944594726,7.319366882186824,7.451386097200409,44.829130714528716,7.367817068435992,122,71,4,10,30.43572029707328,61.82776494005789,74.07164526264648,1004.7152341513415,62.646738468200226,84.95105019176057,2127.338528553337,22.24323917385489,216.50163099025744
Country B,East,2018,River,Boiling,56.26980630822145,7.295272325337704,9.722671079642325,3.3753066043117768,49.789898579374366,11.018101050702814,201,86,2,7,22.772318984994993,75.60303549625658,69.54766404189134,11444.975799763348,27.128155144150746,86.87061701559018,1481.0797769031292,22.14273795381516,135.774315597392
Country A,South,2018,Spring,None,25.43515714713426,5.62415008892051,6.996667679976346,6.104467806111859,33.04746737091277,11.176758278083588,36,19,17,14,30.6992573136372,87.18418304208987,68.54557346848037,2199.47744513453,54.58452194542116,59.85134934563562,2871.0439286850246,10.608634741395504,4973.253466803624
Country B,South,2020,River,Filtration,82.3397480653902,6.749217805046099,2.0650081951965458,9.591788168009135,35.74452060517351,16.466000344167973,459,130,3,10,4.357472374361865,63.18271822219195,60.93851945081367,16855.452894839367,80.43815926019934,64.55543821784781,1123.9683312682084,22.107971374343993,2047.9691422439605
Country A,North,2019,Well,UV,54.75679652932591,5.455962297743682,2.6086122237550393,3.233300871082511,34.17106768014592,12.975294145578427,144,1,4,6,6.619099800991601,81.5066053206134,94.04826692923412,19287.49021166353,20.859584945849242,48.87911121120312,2866.902447304216,29.949591498157517,4119.440271787191
Country B,West,2018,River,Boiling,49.85503957446765,6.619904514341162,8.983258730182579,7.597556687366509,1.9820791506257762,4.756403036129344,185,21,4,14,9.20374364077467,85.01525088484348,49.07531932555369,6341.92745955156,11.95169131014091,20.895564233689257,2518.5168118597285,35.76613068712514,4135.231100514552
Country C,South,2021,Well,Chlorination,6.358823575764649,6.005968127938679,9.868618620310599,8.668292402277592,20.90267783040546,9.746373883702917,425,57,10,2,24.517839867488966,55.2416943425078,35.42438322298946,6485.869662220902,53.13839738234862,70.99842275541052,2924.747895678758,39.14330503023061,1839.9033774319234
Country A,North,2020,Spring,None,29.43647248758541,7.607977703572618,9.771868666769363,10.627477409967677,15.05213650152672,12.420788865315227,161,91,7,22,24.355867858701536,68.16523662564587,64.92316763792111,10053.181441437024,70.39926863790755,49.009590821435694,1216.0562019980512,30.87411584421613,1412.8747670432888
Country A,Central,2019,Spring,Filtration,69.87855746469252,8.483448553417654,2.151809094310501,2.4297922066938344,37.238402749841285,3.2153267691902476,270,74,18,15,39.874929878944876,63.364278990418455,36.56575191883633,3316.473547587814,2.3437763929130218,49.34031119129263,2532.298023811714,11.335265142187998,4549.088376054407
Country B,North,2019,Well,Filtration,22.401458949503862,8.423434527423511,0.7273294585022338,4.914635395048576,38.81804630389825,3.4995462952073964,469,82,11,15,19.38254480746601,53.249473426791816,79.98354190590328,13448.63112647896,83.38010659030797,31.172067610725833,2258.6292552104533,33.38036613544871,1059.734058219734
Country C,West,2019,River,UV,33.04704385727831,8.852146892963153,5.945287214966131,10.382553433638906,25.788965815775615,12.218394021998517,497,103,10,19,28.64767492341955,76.70866821311412,53.35596892723882,18298.26560116761,67.79091768337003,54.52265486205658,2782.480668859639,11.252300120448991,2541.9844583043177
Country A,East,2018,Lake,Filtration,49.97114409033858,7.005879146033864,4.12597545698172,8.861681936276288,38.125804177133176,16.96935806364563,371,77,11,26,1.908546779630882,91.24577248506048,79.69894967809975,6236.66401126636,63.83647565472691,22.806894355640395,2365.4298131536275,12.046638091147232,124.8707206690494
Country C,Central,2020,Lake,None,53.625978972056885,8.463610567008569,5.402161213587266,11.208085364562427,27.319626240033035,10.976156706102856,86,88,4,26,17.66728667405554,73.89242419683082,37.79354659679009,16311.437944729309,5.85619172823717,55.33117388128632,841.7176703275616,13.711422167059197,4797.925594656155
Country B,East,2021,Lake,Filtration,52.47443913967583,6.014733077427424,6.25544118929546,10.323452304733983,35.86856150540923,1.9909897202476845,364,105,1,4,10.84895492349517,45.62569655836742,89.08454561283253,16026.427490056642,59.45490096717347,75.04097983916809,1827.0747190959414,19.996019345300926,597.0308615408159
Country A,South,2020,Piped,Boiling,13.800194993106219,6.67169678708686,3.4459592030490716,3.209823557399546,35.42057052129713,14.270499400291616,88,80,11,5,47.271622566306895,86.70139372868655,68.69545749578317,4423.104923956163,79.47978017163891,35.94811189046606,859.261058011748,12.062786039368756,928.0057064565391
Country B,South,2022,Lake,Chlorination,1.1956838426322558,5.236291656622193,7.231869712816534,3.96636199285237,15.588635790117078,13.55421791668898,150,19,0,17,10.686305367881749,64.61624566906993,34.43392065161936,8391.114532413256,26.57839179611422,40.03803999122421,1447.7836686936253,39.02509308253366,1855.3737206344979
Country B,East,2022,Piped,UV,15.753722843670959,8.6399114753948,1.2918487180545224,9.34075963094918,47.92699209385989,12.10793825336522,433,56,0,8,33.133778129976555,50.02041423523557,55.30283921752407,4879.34197526929,17.932597615454448,53.22301689603896,852.9228457610001,27.514249934429348,4987.496243691682
Country C,North,2021,River,None,47.21064984771807,5.758151922498583,7.1033025941743375,5.481898358340146,15.355859375330693,10.979944045857655,319,86,0,29,4.316195972423742,84.89040855115904,99.30559858489367,16452.528294309774,21.812820564339663,71.00274536193311,2453.392948644768,11.89070709124085,12.468313866803623
Country B,North,2019,Piped,Boiling,76.49565392661124,6.734121729414509,0.9691454284353995,3.779886052104709,12.666989262687716,3.4092208913277955,377,113,6,17,22.89718148084442,81.53715639574276,89.30109527328558,4049.4858666314835,12.86140332945388,72.93240616114939,2025.3435117980368,24.325475068804337,813.694532837384
Country B,Central,2018,Piped,Filtration,71.40818423894672,6.000005226110804,3.6449498515659617,9.122032180428608,7.3779597890355095,7.599883345414378,168,66,0,21,40.947839984548,79.56528137763263,37.11610415877714,7853.158976196764,80.83777307811889,75.35093491380081,2418.4850228852993,39.4613930027062,1131.8840063881937
Country C,North,2020,Lake,Chlorination,70.94879625091981,5.93084495461497,6.516033755322569,2.631334175356808,21.36133433649568,18.554202863787843,212,46,6,19,24.370912197331545,70.71845063281594,67.80592560665653,17262.63372830431,13.541221696558814,54.71030145173933,2746.3205417856598,15.937418651394363,538.9455463847946
Country A,North,2022,Well,None,15.6478522118503,5.953953466559883,6.338773196714235,11.759015130228985,48.335662476151484,1.6713282397881635,39,84,14,10,11.252548818107538,49.68486556070497,80.58894486301462,10240.380961821866,83.91021724298784,31.284507655881384,540.6726233195825,28.83251899155359,1108.656794364707
Country C,East,2022,Piped,Boiling,54.96649875342051,8.976692165952002,2.0931598393925044,11.55550701213973,42.04901101179275,10.553765518985625,407,102,6,18,15.24995290560049,46.22889156551124,59.25800223001749,4885.370145222582,79.53178870203065,28.128985875250194,1945.4054963398758,27.961153838705293,4143.85634104977
Country C,South,2019,Piped,None,72.50163047686398,5.262225938345333,9.311227081477565,11.359969860574331,22.406244719370445,2.8778657248392703,168,60,7,20,17.664228526829028,87.5293376509604,73.12249691055237,18107.35006340254,17.992147640438315,33.322899788607884,2731.3971324579215,22.275735882458157,1524.49484726709
Country B,South,2019,River,Boiling,72.71133334440265,5.438735526586329,4.4867752542185855,8.29047246135121,49.685680838460954,6.197238974926544,278,22,2,10,44.3474028745681,76.30173319318396,60.3261084259667,4892.544749888062,93.37402732340485,73.72147972651175,2556.214441508004,20.85051260048661,2985.5058275632637
Country C,East,2018,Well,Boiling,78.89516459195012,5.524910327703813,6.663041864907041,6.847715631937097,14.395408985378522,17.50634598289462,402,70,16,7,25.805573649489478,68.56668683511896,59.834905959385196,3287.7265925622664,38.394599033452806,87.73634897358284,2567.88699679182,17.064074038986384,1711.9046930190066
Country B,East,2023,Piped,Boiling,34.77361749715053,7.942962023196815,5.171636921636974,2.0775538492076357,1.3045738669955342,19.634692068613795,293,93,5,15,36.99836560029417,62.1726315904217,38.43300494660794,13099.219538029663,34.14597256045745,12.541833496087316,2677.1517818067223,31.22819589985433,2021.6936497547933
Country B,West,2018,Piped,UV,25.182722744141973,6.574419621917695,0.2674522565407622,5.270654475985309,35.51776097888204,15.342652865246553,164,91,13,2,42.45265017455637,44.225461161480766,99.58287124707195,11584.018540682608,26.842290889726918,87.06256328115644,2605.248573649574,24.075598924235983,2794.366061390163
Country B,South,2023,Well,Filtration,13.35044113830085,7.929165047918582,8.349243944774866,9.294070762714387,21.352757807890914,8.988720941702093,436,95,5,7,35.70999628849808,83.76371110990274,33.17223428585708,14696.70395519455,91.64520076001027,33.336221754710934,995.1640338348668,36.47371641021208,3791.6499697215345
Country C,South,2023,Spring,Boiling,80.79793603733242,6.551499854675363,4.415947598701603,10.24702794856914,27.262891890587575,16.899329830950876,465,65,15,9,22.859174436423135,45.61040842493747,89.73978555215292,17171.71540944611,67.24910710077924,48.43724405205102,1494.8474781234554,34.73451687095607,976.466769945806
Country A,West,2018,Well,Filtration,75.63846640097441,8.270629648545938,1.9942328848117186,7.509810152377152,28.390001103144595,13.923702862640363,143,48,14,5,32.717826815042415,94.01684659931878,70.36644101986877,13632.372258364105,64.75499296334264,65.2915893969357,1453.3593129210085,14.17123734504254,505.3605711830041
Country C,Central,2018,Well,Filtration,15.94511631508697,8.019838088037597,1.1574722231570833,4.517507801210402,36.93253517270469,19.385295625170954,281,107,6,23,40.61156014213134,62.9356398052993,52.50054929958988,13412.20441170813,22.293436129990816,60.48624401606749,1998.5028590195707,31.3885599804419,402.33696726879083
Country C,North,2023,Piped,Filtration,91.22161776981167,5.7684548141664775,8.676236067067428,3.9380543446730925,44.09257239731695,4.068401763377853,75,31,12,18,14.340897443783884,44.131447946705606,87.40297771026353,16853.305797326648,67.79036886381064,61.715201909698635,856.5400747744745,30.503733240935514,4139.138618195542
Country A,North,2022,Spring,UV,99.3345110878496,7.871434293376062,4.1371584939444075,3.058744647599844,4.084886268608773,15.530731896840184,197,18,10,20,41.46207848100986,44.00890133952912,77.64382916671045,13855.458876022349,15.925839719239965,30.69386138654818,817.9687681734054,11.903903456040263,4661.503997050539
Country C,East,2018,River,Chlorination,62.36606579895613,5.326033819356855,1.099147851172414,4.837551990697099,5.643780905525563,5.3713373971633604,442,108,3,18,32.00962861260445,95.72971361333046,97.01045799097292,14162.673956324496,0.8224918335554832,41.37522782343445,957.4669735313813,38.16010957699034,4897.292526106746
Country B,East,2019,River,Filtration,82.84708412015029,7.181510988614672,9.026333918549671,7.561911185811329,42.87173932375978,8.787506566688725,303,112,10,24,21.53205426058366,80.75600459357423,75.21655634064591,6297.903585023969,66.07909570486191,19.967093097560404,1381.5876949496649,38.91908309236385,2283.5276367138727
Country C,Central,2021,Piped,None,42.87776659462016,7.240290284386307,7.339215807541711,9.172408576526983,46.634281615561264,14.7917794565495,360,98,12,2,6.887830332399291,48.442859985551806,58.92594103664587,3365.2586746239863,78.88906521014928,27.53418061033523,1170.6159840365947,32.39473380318638,4685.962526645379
Country A,North,2023,Piped,Boiling,68.6898681892574,7.604568027234587,9.151575024066464,10.420611141970989,26.521146254286414,12.52018837430615,183,91,13,6,35.731020881714024,77.26199555663787,57.979065540759834,5517.574034993074,46.31004122483464,68.87471304110525,1984.8097691398427,19.48776286040133,4571.026894458282
Country B,Central,2023,Lake,Filtration,52.576098753887436,8.16815319917278,8.323311308955333,2.480616890118722,12.329392658694394,12.808868291822172,277,49,5,4,10.228403443714457,73.18299447289161,81.44706795687094,16166.068988090412,42.16860743197209,70.49674838632978,703.1977828092247,25.940061016515912,3593.8893421949338
Country B,North,2019,Piped,Boiling,11.057226649081564,8.143714655589832,6.413138288612541,7.753059104570415,34.1776730811027,16.428569514533503,58,6,2,3,48.24359299407829,57.28392581374409,53.587485024234965,3276.275146399602,67.15992115429015,68.42664085470683,552.4645012920486,34.017569595820845,471.22201891661405
Country B,East,2021,Piped,UV,24.684698259586103,6.777270446041458,1.941574012804349,10.819940021182791,3.400901714626098,6.927167822587776,430,55,1,19,44.69060239711127,99.25965110014224,90.76397098145216,7942.0551978368285,11.012955817477465,56.87752483112683,1377.5245779256825,29.11561129899959,1989.5429870095186
Country C,West,2022,Well,Filtration,20.968869033280257,7.271117183750116,9.600455197076718,4.425822881597945,16.31474748316628,15.853748365440087,121,35,5,4,12.56174889082629,55.31250488061576,42.79780198924594,14603.96177911911,55.18980507684248,69.95347810478815,1649.2308008620155,37.19967311578235,48.07104608766671
Country C,South,2018,Spring,None,40.52244872916722,7.161116419019858,8.06859618014612,3.134693095961128,8.727625632697727,13.308183210097162,280,85,18,16,8.49866021452253,88.12261941055004,93.98532339218636,6600.861392401316,42.12545436489798,42.54298698445457,2918.591990576716,37.41905068771865,1441.746397381235
